251,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896600,11CETBT101030,11CETBT101030,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,3099,TUITION FEE,0,45000,0,0,0,0,0,0,0,
252,27-06-2011,2011-2012,2011-2012,AIE,SCHOLARSHIP,615803,11COMMBA101015,11COMMBA101015,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,,TUITION FEE,0,0,0,25600,0,0,0,0,0,
253,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896601,11CETBT101030,11CETBT101030,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,3101,TUITION FEE,0,10000,0,0,0,0,0,0,0,
254,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896603,11CETBT101030,11CETBT101030,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,3104,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
255,27-06-2011,2011-2012,2011-2012,AIE,RCPT,886749,11CETMT101002,11CETMT101002,Alumni,General,School of Computing Science & Engineering,M.Tech Computer Science Engineering,School of Computing Science,M.Tech Computer Science Engineering 2011-2012 II Sem IV,130,TUITION FEE,0,74000,0,0,0,0,0,0,0,
256,27-06-2011,2011-2012,2011-2012,AIE,RCPT,886749,11CETMT101002,11CETMT101002,Alumni,General,School of Computing Science & Engineering,M.Tech Computer Science Engineering,School of Computing Science,M.Tech Computer Science Engineering 2011-2012 II Sem IV,130,Security Fee,0,10000,0,0,0,0,0,0,0,
257,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896575,11CETBT101033,11CETBT101033,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,181,TUITION FEE,0,30000,0,0,0,0,0,0,0,
258,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896575,11CETBT101033,11CETBT101033,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,181,Security Fee,0,10000,0,0,0,0,0,0,0,
259,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896574,11CETBT101033,11CETBT101033,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,182,TUITION FEE,0,98000,0,0,0,0,0,0,0,
260,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896580,11CETBT101032,11CETBT101032,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,178,TUITION FEE,0,128000,0,0,0,0,0,0,0,
261,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896580,11CETBT101032,11CETBT101032,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,178,Security Fee,0,10000,0,0,0,0,0,0,0,
262,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896586,11CETBT101031,11CETBT101031,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,163,TUITION FEE,0,128000,0,0,0,0,0,0,0,
263,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896586,11CETBT101031,11CETBT101031,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,163,Security Fee,0,10000,0,0,0,0,0,0,0,
264,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896613,11CETBT101028,11CETBT101028,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,146,TUITION FEE,0,8000,0,0,0,0,0,0,0,
265,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896612,11CETBT101029,11CETBT101029,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,151,TUITION FEE,0,128000,0,0,0,0,0,0,0,
266,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896612,11CETBT101029,11CETBT101029,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,151,Security Fee,0,10000,0,0,0,0,0,0,0,
267,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896614,11CETBT101028,11CETBT101028,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,145,TUITION FEE,0,120000,0,0,0,0,0,0,0,
268,27-06-2011,2011-2012,2011-2012,AIE,RCPT,896614,11CETBT101028,11CETBT101028,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,145,Security Fee,0,10000,0,0,0,0,0,0,0,
269,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893428,11CETBT102013,11CETBT102013,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2896,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
270,28-06-2011,2011-2012,2011-2012,AIE,SCHOLARSHIP,609970,11CETBT101037,11CETBT101037,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2016-17 II Sem IV,,TUITION FEE,0,0,0,32000,0,0,0,0,0,
271,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893427,11CETBT102013,11CETBT102013,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2895,TUITION FEE,0,128000,0,0,0,0,0,0,0,
272,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893427,11CETBT102013,11CETBT102013,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2895,Security Fee,0,10000,0,0,0,0,0,0,0,
273,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893401,11CETBT102016,11CETBT102016,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2901,TUITION FEE,0,128000,0,0,0,0,0,0,0,
274,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893401,11CETBT102016,11CETBT102016,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2901,Security Fee,0,10000,0,0,0,0,0,0,0,
275,28-06-2011,2011-2012,2011-2012,AIE,RCPT,889328,11CETBT105021,11CETBT105021,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,197,TUITION FEE,0,96000,0,0,0,0,0,0,0,
276,28-06-2011,2011-2012,2011-2012,AIE,RCPT,889328,11CETBT105021,11CETBT105021,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,197,Security Fee,0,10000,0,0,0,0,0,0,0,
277,28-06-2011,2011-2012,2011-2012,AIE,RCPT,889327,11CETBT105022,11CETBT105022,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3007,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
278,28-06-2011,2011-2012,2011-2012,AIE,RCPT,889326,11CETBT105022,11CETBT105022,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3006,TUITION FEE,0,128000,0,0,0,0,0,0,0,
279,28-06-2011,2011-2012,2011-2012,AIE,RCPT,889326,11CETBT105022,11CETBT105022,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3006,Security Fee,0,10000,0,0,0,0,0,0,0,
280,28-06-2011,2011-2012,2011-2012,AIE,RCPT,889311,11CETBT105023,11CETBT105023,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,217,TUITION FEE,0,128000,0,0,0,0,0,0,0,
281,28-06-2011,2011-2012,2011-2012,AIE,RCPT,889311,11CETBT105023,11CETBT105023,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,217,Security Fee,0,10000,0,0,0,0,0,0,0,
282,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893409,11CETBT102015,11CETBT102015,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2899,TUITION FEE,0,128000,0,0,0,0,0,0,0,
283,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893409,11CETBT102015,11CETBT102015,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2899,Security Fee,0,10000,0,0,0,0,0,0,0,
284,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893402,11CETBT102016,11CETBT102016,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2902,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
285,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893418,11CETBT102014,11CETBT102014,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2897,TUITION FEE,0,128000,0,0,0,0,0,0,0,
286,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893418,11CETBT102014,11CETBT102014,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2897,Security Fee,0,10000,0,0,0,0,0,0,0,
287,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893410,11CETBT102015,11CETBT102015,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2900,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
288,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893392,11CETBT102017,11CETBT102017,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,211,TUITION FEE,0,128000,0,0,0,0,0,0,0,
289,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893392,11CETBT102017,11CETBT102017,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,211,Security Fee,0,10000,0,0,0,0,0,0,0,
290,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896502,11CETBT101041,11CETBT101041,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2016-17 II Sem IV,221,TUITION FEE,0,128000,0,0,0,0,0,0,0,
291,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896502,11CETBT101041,11CETBT101041,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2016-17 II Sem IV,221,Security Fee,0,10000,0,0,0,0,0,0,0,
292,28-06-2011,2011-2012,2011-2012,AIE,RCPT,893419,11CETBT102014,11CETBT102014,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2898,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
293,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896567,11CETBT101034,11CETBT101034,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,188,TUITION FEE,0,39000,0,0,0,0,0,0,0,
294,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896567,11CETBT101034,11CETBT101034,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,188,Security Fee,0,10000,0,0,0,0,0,0,0,
295,28-06-2011,2011-2012,2011-2012,AIE,RCPT,898197,11CCICMCA102009,11CCICMCA102009,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,183,TUITION FEE,0,92000,0,0,0,0,0,0,0,
296,28-06-2011,2011-2012,2011-2012,AIE,RCPT,898197,11CCICMCA102009,11CCICMCA102009,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,183,Security Fee,0,10000,0,0,0,0,0,0,0,
297,28-06-2011,2011-2012,2011-2012,AIE,RCPT,898187,11CCICMCA102010,11CCICMCA102010,No Information,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2016 - 17 II Sem IV,212,TUITION FEE,0,92000,0,0,0,0,0,0,0,
298,28-06-2011,2011-2012,2011-2012,AIE,RCPT,898187,11CCICMCA102010,11CCICMCA102010,No Information,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2016 - 17 II Sem IV,212,Security Fee,0,10000,0,0,0,0,0,0,0,
299,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896566,11CETBT101034,11CETBT101034,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,189,TUITION FEE,0,49000,0,0,0,0,0,0,0,
300,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896499,11CETBT101043,11CETBT101043,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,223,TUITION FEE,0,128000,0,0,0,0,0,0,0,
301,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896499,11CETBT101043,11CETBT101043,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,223,Security Fee,0,10000,0,0,0,0,0,0,0,
302,28-06-2011,2011-2012,2011-2012,AIE,RCPT,898198,11CCICMCA102009,11CCICMCA102009,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,2738,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
303,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896531,11CETBT101039,11CETBT101039,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,209,TUITION FEE,0,60000,0,0,0,0,0,0,0,
304,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896531,11CETBT101039,11CETBT101039,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,209,Security Fee,0,10000,0,0,0,0,0,0,0,
305,28-06-2011,2011-2012,2011-2012,AIE,RCPT,730145,11CCICBC101002,11CCICBC101002,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2011-2012 III Sem VI,207,TUITION FEE,0,65000,0,0,0,0,0,0,0,
306,28-06-2011,2011-2012,2011-2012,AIE,RCPT,730145,11CCICBC101002,11CCICBC101002,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2011-2012 III Sem VI,207,Security Fee,0,10000,0,0,0,0,0,0,0,
307,28-06-2011,2011-2012,2011-2012,AIE,RCPT,730144,11CCICBC101001,11CCICBC101001,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2011-2012 III Sem VI,190,TUITION FEE,0,65000,0,0,0,0,0,0,0,
308,28-06-2011,2011-2012,2011-2012,AIE,RCPT,730144,11CCICBC101001,11CCICBC101001,Alumni,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2011-2012 III Sem VI,190,Security Fee,0,10000,0,0,0,0,0,0,0,
309,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896521,11CETBT101040,11CETBT101040,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2834,TUITION FEE,0,128000,0,0,0,0,0,0,0,
310,28-06-2011,2011-2012,2011-2012,AIE,RCPT,896521,11CETBT101040,11CETBT101040,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2834,Security Fee,0,10000,0,0,0,0,0,0,0,
